id,title,publishedAt,guest,episode,topics,tags,duration,viewCount,likeCount,commentCount
UOEpe17nPhE,Ryan Schiller: Librex and the Free Exchange of Ideas on College Campuses | Lex Fridman Podcast #172,2021-03-30T06:56:35Z,Ryan Schiller,172,Librex and the Free Exchange of Ideas on College Campuses,"agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,ryan schiller",2hr 26min 42s,74931,2182,342
IHg6ixt3CKc,Anthony Pompliano: Bitcoin | Lex Fridman Podcast #171,2021-03-25T17:28:33Z,Anthony Pompliano,171,Bitcoin,"agi,ai,ai podcast,anthony pompliano,artificial intelligence,artificial intelligence podcast,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai",3hr 2min 16s,704469,12279,1712
Iuven0crywo,Ronald Sullivan: The Ideal of Justice in the Face of Controversy and Evil | Lex Fridman Podcast #170,2021-03-22T04:24:59Z,Ronald Sullivan,170,The Ideal of Justice in the Face of Controversy and Evil,"agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,ronald sullivan",1hr 43min 37s,180363,4425,461
VHg9sfOzBbY,Ryan Hall: Solving Martial Arts from First Principles | Lex Fridman Podcast #169,2021-03-20T21:14:20Z,Ryan Hall,169,Solving Martial Arts from First Principles,"agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,ryan hall",2hr 53min 29s,266804,4843,474
zNdhgOk4-fE,"Silvio Micali: Cryptocurrency, Blockchain, Algorand, Bitcoin & Ethereum | Lex Fridman Podcast #168",2021-03-15T04:56:17Z,Silvio Micali,168,"Cryptocurrency, Blockchain, Algorand, Bitcoin & Ethereum","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,silvio micali",1hr 53min 42s,505840,11090,1237
grceJbuPUXI,"Saagar Enjeti: Politics, History, and Power | Lex Fridman Podcast #167",2021-03-14T00:50:22Z,Saagar Enjeti,167,"Politics, History, and Power","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,saagar enjeti",3hr 9min 3s,1578808,22762,2698
y3Umo_jd5AA,"Cal Newport: Deep Work, Focus, Productivity, Email, and Social Media | Lex Fridman Podcast #166",2021-03-05T00:29:09Z,Cal Newport,166,"Deep Work, Focus, Productivity, Email, and Social Media","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,cal newport,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai",3hr 3min 5s,1141286,14164,864
YJWPowbCK_I,"Josh Barnett: Philosophy of Violence, Power, and the Martial Arts | Lex Fridman #165",2021-03-01T13:36:40Z,Josh Barnett,165,"Philosophy of Violence, Power, and the Martial Arts","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,josh barnett,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai",2hr 11min 56s,219098,5774,632
ClxRHJPz8aQ,"Andrew Huberman: Sleep, Dreams, Creativity, Fasting, and Neuroplasticity | Lex Fridman Podcast #164",2021-02-28T16:54:27Z,Andrew Huberman,164,"Sleep, Dreams, Creativity, Fasting, and Neuroplasticity",,2hr 53min 24s,2224510,33363,1865
ifX_JnBfxTY,"Eric Weinstein: Difficult Conversations, Freedom of Speech, and Physics | Lex Fridman Podcast #163",2021-02-23T05:36:41Z,Eric Weinstein,163,"Difficult Conversations, Freedom of Speech, and Physics","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,eric weinstein,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai",2hr 38min 41s,1070181,26502,4352
G4hL5Om4IJ4,"Jim Keller: The Future of Computing, AI, Life, and Consciousness | Lex Fridman Podcast #162",2021-02-18T17:40:14Z,Jim Keller,162,"The Future of Computing, AI, Life, and Consciousness","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,jim keller,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai",2hr 39min 15s,857104,16383,1428
d2bYwYxqJCM,"Jason Calacanis: Startups, Angel Investing, Capitalism, and Friendship | Lex Fridman Podcast #161",2021-02-15T14:12:57Z,Jason Calacanis,161,"Startups, Angel Investing, Capitalism, and Friendship","jason calacanis,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 11min 10s,367757,10920,1352
krB0enBeSiE,"Brendan Eich: JavaScript, Firefox, Mozilla, and Brave | Lex Fridman Podcast #160",2021-02-12T14:08:10Z,Brendan Eich,160,"JavaScript, Firefox, Mozilla, and Brave","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,brendan eich,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai",2hr 59min 19s,805770,11702,892
ziQSpuST6Es,"Richard Craib: WallStreetBets, Numerai, and the Future of Stock Trading | Lex Fridman Podcast #159",2021-02-07T23:21:47Z,Richard Craib,159,"WallStreetBets, Numerai, and the Future of Stock Trading","richard craib,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 49min 56s,235487,6124,728
QSPtSNqUCUw,Zev Weinstein: The Next Generation of Big Ideas and Brave Minds | Lex Fridman Podcast #158,2021-02-05T20:00:46Z,Zev Weinstein,158,The Next Generation of Big Ideas and Brave Minds,"zev weinstein,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 44min 32s,283676,7239,841
CejJ2aVRUE8,Natalya Bailey: Rocket Engines and Electric Spacecraft Propulsion | Lex Fridman Podcast #157,2021-02-01T14:27:47Z,Natalya Bailey,157,Rocket Engines and Electric Spacecraft Propulsion,"natalya bailey,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 34min 41s,422323,10015,1149
8wYZjOzfTUk,"Tim Dillon: Comedy, Power, Conspiracy Theories, and Freedom | Lex Fridman Podcast #156",2021-01-29T22:27:38Z,Tim Dillon,156,"Comedy, Power, Conspiracy Theories, and Freedom","tim dillon,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 22min 41s,2053722,45266,5352
6ePR2TWYVkI,Lex Fridman: Ask Me Anything - AMA January 2021 | Lex Fridman Podcast,2021-01-27T18:13:21Z,Lex Fridman,,Ask Me Anything - AMA January 2021,"lex fridman,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 13min 19s,210295,6692,859
RL4j4KPwNGM,Max Tegmark: AI and Physics | Lex Fridman Podcast #155,2021-01-18T06:24:05Z,Max Tegmark,155,AI and Physics,"max tegmark,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",3hr 2min 44s,1605637,17459,1770
plcc6E-E1uU,"Avi Loeb: Aliens, Black Holes, and the Mystery of the Oumuamua | Lex Fridman Podcast #154",2021-01-14T05:36:17Z,Avi Loeb,154,"Aliens, Black Holes, and the Mystery of the Oumuamua","avi loeb,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 43min 51s,4657304,56826,6359
I51DuprOb0o,"Dmitry Korkin: Evolution of Proteins, Viruses, Life, and AI | Lex Fridman Podcast #153",2021-01-11T10:55:04Z,Dmitry Korkin,153,"Evolution of Proteins, Viruses, Life, and AI","dmitry korkin,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 12min 37s,116097,2477,286
pRzelZlKl7E,"Dan Gable: Olympic Wrestling, Mental Toughness & the Making of Champions | Lex Fridman Podcast #152",2021-01-09T23:08:29Z,Dan Gable,152,"Olympic Wrestling, Mental Toughness & the Making of Champions","dan gable,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 10min 2s,166519,6617,479
yTWa-Z1UQwU,Dan Kokotov: Speech Recognition with AI and Humans | Lex Fridman Podcast #151,2021-01-04T09:26:21Z,Dan Kokotov,151,Speech Recognition with AI and Humans,"dan kokotov,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 28min 47s,72459,1870,308
uykM3NhJbso,"Michael Malice: Freedom, Hope, and Happiness Amidst Chaos | Lex Fridman Podcast #150",2020-12-31T23:09:35Z,Michael Malice,150,"Freedom, Hope, and Happiness Amidst Chaos","michael malice,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",3hr 2min 53s,1798834,27688,3643
iqBh7G4uDR8,"Diana Walsh Pasulka: Aliens, Technology, Religion & the Nature of Belief | Lex Fridman Podcast #149",2020-12-28T04:43:43Z,Diana Walsh Pasulka,149,"Aliens, Technology, Religion & the Nature of Belief","diana walsh pasulka,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 55min 14s,1304783,23231,3782
yzMVEbs8Zz0,Charles Isbell and Michael Littman: Machine Learning and Education | Lex Fridman Podcast #148,2020-12-26T17:06:27Z,Charles Isbell and Michael Littman,148,Machine Learning and Education,"charles isbell and michael littman,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 57min 47s,180704,5088,475
P6prRXkI5HM,Dmitri Dolgov: Waymo and the Future of Self-Driving Cars | Lex Fridman Podcast #147,2020-12-20T23:26:29Z,Dmitri Dolgov,147,Waymo and the Future of Self-Driving Cars,"dmitri dolgov,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 23min 10s,96862,2121,282
L-RuvUkcyJI,"Michael Mina: Rapid Testing, Viruses, and the Engineering Mindset | Lex Fridman Podcast #146",2020-12-19T02:20:07Z,Michael Mina,146,"Rapid Testing, Viruses, and the Engineering Mindset","michael mina,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 14min 11s,152629,4487,498
ICj8p5jPd3Y,Matthew Johnson: Psychedelics | Lex Fridman Podcast #145,2020-12-14T07:26:07Z,Matthew Johnson,145,Psychedelics,"matthew johnson,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",3hr 34min 58s,1373246,23473,3224
c9AbECvRt20,Michael Littman: Reinforcement Learning and the Future of AI | Lex Fridman Podcast #144,2020-12-13T04:30:02Z,Michael Littman,144,Reinforcement Learning and the Future of AI,"michael littman,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 56min 33s,91588,2206,220
RvhpncC5jZ8,John Clarke: The Art of Fighting and the Pursuit of Excellence | Lex Fridman Podcast #143,2020-12-06T18:59:18Z,John Clarke,143,The Art of Fighting and the Pursuit of Excellence,"john clarke,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 54min 50s,89330,1834,222
bgNzUxyS-kQ,"Manolis Kellis: Meaning of Life, the Universe, and Everything | Lex Fridman Podcast #142",2020-11-30T19:52:50Z,Manolis Kellis,142,"Meaning of Life, the Universe, and Everything","manolis kellis,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 10min 57s,180727,4512,608
NOReE-3EBhI,"Erik Brynjolfsson: Economics of AI, Social Networks, and Technology | Lex Fridman Podcast #141",2020-11-25T18:00:29Z,Erik Brynjolfsson,141,"Economics of AI, Social Networks, and Technology","erik brynjolfsson,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 39min 50s,146558,3854,367
S_AFc_BXht4,"Lisa Feldman Barrett: Love, Evolution, and the Human Brain | Lex Fridman Podcast #140",2020-11-20T17:56:15Z,Lisa Feldman Barrett,140,"Love, Evolution, and the Human Brain","lisa feldman barrett,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 15min 38s,181390,4637,426
Ktj050DxG7Q,Andrew Huberman: Neuroscience of Optimal Performance | Lex Fridman Podcast #139,2020-11-16T16:06:18Z,Andrew Huberman,139,Neuroscience of Optimal Performance,"andrew huberman,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 32min 15s,1790866,24077,1559
SOr1YYRljV8,Yaron Brook: Ayn Rand and the Philosophy of Objectivism | Lex Fridman Podcast #138,2020-11-13T14:42:37Z,Yaron Brook,138,Ayn Rand and the Philosophy of Objectivism,"yaron brook,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 49min 46s,282864,7782,2399
WxfA1OSev4c,"Alex Filippenko: Supernovae, Dark Energy, Aliens & the Expanding Universe | Lex Fridman Podcast #137",2020-11-08T00:03:40Z,Alex Filippenko,137,"Supernovae, Dark Energy, Aliens & the Expanding Universe","alex filippenko,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 35min 48s,3026626,30570,3618
-k-ztNsBM54,Dan Carlin: Hardcore History | Lex Fridman Podcast #136,2020-11-03T03:07:14Z,Dan Carlin,136,Hardcore History,"dan carlin,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",3hr 21min 26s,4970369,59729,6209
LAyZ8IYfGxQ,"Charles Isbell: Computing, Interactive AI, and Race in America | Lex Fridman Podcast #135",2020-11-02T01:08:30Z,Charles Isbell,135,"Computing, Interactive AI, and Race in America","charles isbell,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 23min 51s,146069,4200,363
o2nG7-eXxko,"Eric Weinstein: On the Nature of Good and Evil, Genius and Madness | Lex Fridman Podcast #134",2020-10-30T03:57:16Z,Eric Weinstein,134,"On the Nature of Good and Evil, Genius and Madness","eric weinstein,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 51min 50s,1905075,37033,5860
Aq9UPIXbtKI,Manolis Kellis: Biology of Disease | Lex Fridman Podcast #133,2020-10-25T23:17:54Z,Manolis Kellis,133,Biology of Disease,"manolis kellis,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 34min 58s,198391,3838,376
_L3gNaAVjQ4,George Hotz: Hacking the Simulation & Learning to Drive with Neural Nets | Lex Fridman Podcast #132,2020-10-22T01:09:25Z,George Hotz,132,Hacking the Simulation & Learning to Drive with Neural Nets,"george hotz,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",3hr 8min 46s,1052674,20929,2456
nWTvXbQHwWs,Chris Lattner: The Future of Computing and Programming Languages | Lex Fridman Podcast #131,2020-10-19T01:59:53Z,Chris Lattner,131,The Future of Computing and Programming Languages,"chris lattner,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 42min 41s,447260,8532,612
nAMjv0NAESM,Scott Aaronson: Computational Complexity and Consciousness | Lex Fridman Podcast #130,2020-10-12T06:20:12Z,Scott Aaronson,130,Computational Complexity and Consciousness,"scott aaronson,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 52min 37s,141585,3770,502
NbdRIVCBqNI,Lisa Feldman Barrett: Counterintuitive Ideas About How the Brain Works | Lex Fridman Podcast #129,2020-10-04T18:10:14Z,Lisa Feldman Barrett,129,Counterintuitive Ideas About How the Brain Works,"lisa feldman barrett,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 20min 17s,330075,9091,921
BIk1zUy8ehU,"Michael Malice: Anarchy, Democracy, Libertarianism, Love, and Trolling | Lex Fridman Podcast #128",2020-10-02T15:18:13Z,Michael Malice,128,"Anarchy, Democracy, Libertarianism, Love, and Trolling","michael malice,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",3hr 20min 32s,1318472,23315,4171
FKCJWkPehdY,"Joe Rogan: Fear, Love, Chaos, and the Joe Rogan Experience | Lex Fridman Podcast #127",2020-09-26T17:01:46Z,Joe Rogan,127,"Fear, Love, Chaos, and the Joe Rogan Experience","joe rogan,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 16min 4s,3188500,75098,5548
IT__Nrr3PNI,"James Gosling: Java, JVM, Emacs, and the Early Days of Computing | Lex Fridman Podcast #126",2020-09-24T14:32:48Z,James Gosling,126,"Java, JVM, Emacs, and the Early Days of Computing","james gosling,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 51min 1s,350309,9772,681
hhEwWghH_XM,"Ryan Hall: Martial Arts and the Philosophy of Violence, Power, and Grace | Lex Fridman Podcast #125",2020-09-20T21:56:41Z,Ryan Hall,125,"Martial Arts and the Philosophy of Violence, Power, and Grace","ryan hall,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",3hr 48min 14s,994933,13293,1435
-t1_ffaFXao,"Stephen Wolfram: Fundamental Theory of Physics, Life, and the Universe | Lex Fridman Podcast #124",2020-09-15T23:37:00Z,Stephen Wolfram,124,"Fundamental Theory of Physics, Life, and the Universe","stephen wolfram,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",4hr 23min 39s,446551,10626,1204
t06rkOOUa7g,"Manolis Kellis: Origin of Life, Humans, Ideas, Suffering, and Happiness | Lex Fridman Podcast #123",2020-09-12T18:43:24Z,Manolis Kellis,123,"Origin of Life, Humans, Ideas, Suffering, and Happiness","manolis kellis,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 10min 53s,510722,10229,1080
aB8zcAttP1E,"David Fravor: UFOs, Aliens, Fighter Jets, and Aerospace Engineering | Lex Fridman Podcast #122",2020-09-08T16:50:49Z,David Fravor,122,"UFOs, Aliens, Fighter Jets, and Aerospace Engineering","david fravor,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",3hr 56min 24s,6617943,97357,13869
_AGPbvCDBCk,Eugenia Kuyda: Friendship with an AI Companion | Lex Fridman Podcast #121,2020-09-05T17:31:48Z,Eugenia Kuyda,121,Friendship with an AI Companion,"eugenia kuyda,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",3hr 1min 7s,284773,6067,916
PUAdj3w3wO4,François Chollet: Measures of Intelligence | Lex Fridman Podcast #120,2020-08-31T02:04:23Z,François Chollet,120,Measures of Intelligence,"françois chollet,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 34min 21s,230248,3790,295
386s-y1aRRo,David Eagleman: Neuroplasticity and the Livewired Brain | Lex Fridman Podcast #119,2020-08-26T14:07:16Z,David Eagleman,119,Neuroplasticity and the Livewired Brain,"david eagleman,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 41min 24s,152930,5148,411
U_6AYX42gkU,"Grant Sanderson: Math, Manim, Neural Networks & Teaching with 3Blue1Brown | Lex Fridman Podcast #118",2020-08-23T22:44:32Z,Grant Sanderson,118,"Math, Manim, Neural Networks & Teaching with 3Blue1Brown","grant sanderson,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 8min 26s,255854,8408,435
qfKyNxfyWbo,Sheldon Solomon: Death and Meaning | Lex Fridman Podcast #117,2020-08-20T23:22:47Z,Sheldon Solomon,117,Death and Meaning,"sheldon solomon,mortality,ernest becker,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 56min 24s,943589,17446,2073
-jA2ABHBc6Y,Sara Seager: Search for Planets and Life Outside Our Solar System | Lex Fridman Podcast #116,2020-08-16T20:12:39Z,Sara Seager,116,Search for Planets and Life Outside Our Solar System,"sara seager,exoplanets,aliens,mars,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 41min 35s,443068,10090,1097
tg_m_LxxRwM,Dileep George: Brain-Inspired AI | Lex Fridman Podcast #115,2020-08-14T22:53:01Z,Dileep George,115,Brain-Inspired AI,"dileep george,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 10min 6s,113135,2335,219
A22Ej6kb2wo,"Russ Tedrake: Underactuated Robotics, Control, Dynamics and Touch | Lex Fridman Podcast #114",2020-08-09T16:33:17Z,Russ Tedrake,114,"Underactuated Robotics, Control, Dynamics and Touch","russ tedrake,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 48min 46s,109551,2364,160
brslF-Cy3HU,Manolis Kellis: Human Genome and Evolutionary Dynamics | Lex Fridman Podcast #113,2020-07-31T13:28:08Z,Manolis Kellis,113,Human Genome and Evolutionary Dynamics,"manolis kellis,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 29min 24s,368882,8116,790
pDSEjaDCtOU,"Ian Hutchinson: Nuclear Fusion, Plasma Physics, and Religion | Lex Fridman Podcast #112",2020-07-29T17:13:59Z,Ian Hutchinson,112,"Nuclear Fusion, Plasma Physics, and Religion","ian hutchinson,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 1min 16s,245992,5763,840
KllCrlfLuzs,Richard Karp: Algorithms and Computational Complexity | Lex Fridman Podcast #111,2020-07-26T15:52:27Z,Richard Karp,111,Algorithms and Computational Complexity,"richard karp,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 7min 33s,133928,2285,114
LRYkH-fAVGE,Jitendra Malik: Computer Vision | Lex Fridman Podcast #110,2020-07-21T23:16:50Z,Jitendra Malik,110,Computer Vision,"jitendra malik,deep learning,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 41min 37s,55274,1748,97
O9upVbGSBFo,"Brian Kernighan: UNIX, C, AWK, AMPL, and Go Programming | Lex Fridman Podcast #109",2020-07-18T19:24:51Z,Brian Kernighan,109,"UNIX, C, AWK, AMPL, and Go Programming","brian kernighan,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 43min 10s,353367,11307,596
kxi-_TT_-Nc,Sergey Levine: Robotics and Machine Learning | Lex Fridman Podcast #108,2020-07-14T16:00:40Z,Sergey Levine,108,Robotics and Machine Learning,"sergey levine,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 37min 31s,90238,2389,142
llh-2pqSGrs,"Peter Singer: Suffering in Humans, Animals, and AI | Lex Fridman Podcast #107",2020-07-08T14:41:15Z,Peter Singer,107,"Suffering in Humans, Animals, and AI","peter singer,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 9min 14s,98702,3008,403
3t06ajvBtl0,"Matt Botvinick: Neuroscience, Psychology, and AI at DeepMind | Lex Fridman Podcast #106",2020-07-03T15:13:49Z,Matt Botvinick,106,"Neuroscience, Psychology, and AI at DeepMind","matt botvinick,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",2hr 32s,161195,3764,206
9LQffCdHHlQ,Robert Langer: Edison of Medicine | Lex Fridman Podcast #105,2020-06-30T22:04:44Z,Robert Langer,105,Edison of Medicine,"robert langer,bob langer,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 2min 14s,44538,1288,71
naed4C4hfAg,David Patterson: Computer Architecture and Data Storage | Lex Fridman Podcast #104,2020-06-27T19:21:32Z,David Patterson,104,Computer Architecture and Data Storage,"david patterson,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 49min 51s,126542,4077,247
OpSmCKe27WE,Ben Goertzel: Artificial General Intelligence | Lex Fridman Podcast #103,2020-06-22T20:16:56Z,Ben Goertzel,103,Artificial General Intelligence,"ben goertzel,agi,singularitynet,opencog,longevity,artificial intelligence,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",4hr 8min 58s,542074,13117,1373
PgtedwKGhXs,Steven Pressfield: The War of Art | Lex Fridman Podcast #102,2020-06-20T17:52:48Z,Steven Pressfield,102,The War of Art,"steven pressfield,do the work,productivity,writing,spartans,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 27min 29s,94953,2761,205
P-2P3MSZrBM,Joscha Bach: Artificial Consciousness and the Nature of Reality | Lex Fridman Podcast #101,2020-06-13T17:05:00Z,Joscha Bach,101,Artificial Consciousness and the Nature of Reality,"joscha bach,agi,artificial intelligence,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",3hr 18s,1657705,27094,3910
NwzuibY5kUs,Karl Friston: Neuroscience and the Free Energy Principle | Lex Fridman Podcast #99,2020-05-28T12:43:15Z,Karl Friston,99,Neuroscience and the Free Energy Principle,"karl friston,neurobiology,machine learning,deep learning,brain imaging,artificial intelligence,agi,ai,ai podcast,artificial intelligence podcast,lex fridman,lex podcast,lex mit,lex ai,lex jre,mit ai",1hr 29min 2s,130419,3759,361
